Id,Reputation
"17232","11754"
"19204","39157"
"21787","39157"
"21629","39157"
"21656","39157"
"21598","39157"
"21612","39157"
"2886589","39157"
"25482","39157"
"24910","39157"
"37542","39157"
"113129","39157"
"17467","10497"
"35424","2848"
"23307","4020"
"19372","3969"
"17683","23117"
"17486","23117"
"17341","23117"
"21607","23117"
"29798","23117"
"18798","6964"
"19351","53094"
"36133","53094"
"34174","4766"
"17646","4766"
"15669","4766"
"31697","15082"
"15673","735"
"29394","2537"
"34332","61009"
"36356","118369"
"18376","11445"
"17337","107343"
"17329","107343"
"34701","107343"
"31698","1561"
"31013","20066"
"28627","20066"
"23225","20066"
"23210","20066"
"29865","41111"
"27878","41111"
"117788","41111"
"28216","11587"
"26682","11587"
"36135","11587"
"17970","11587"
"15547","36611"
"18350","36611"
"36102","36611"
"25831","8673"
"17623","8673"
"17720","586047"
"24159","586047"
"27713","586047"
"38708","6077"
"31778","21234"
"35006","32549"
"18870","1906"
"56075","5561"
"34071","5561"
"24264","3488"
"16351","19248"
"17793","7079"
"17204","48117"
"17443","48117"
"27228","94267"
"30029","17835"
"30597","17835"
"28181","17835"
"24552","17835"
"34368","10632"
"27646","10632"
"34967","53290"
"50266","29576"
"28137","8296"
"25340","16672"
"26217","1082"
"24160","47375"
"28246","47375"
"31094","47375"
"20733","47375"
"42484","47375"
"21613","3844"
"23219","25888"
"22430","25888"
"29279","25888"
"28635","701"
"34334","34301"
"75026","34301"
"35295","7804"
"30755","9341"
"18042","9341"
"18786","9341"
"17332","9341"
"32225","257725"
"34164","6987"
"34171","6987"
"27651","6987"
"24372","6987"
"30757","12484"
"26180","10404"
"19384","1798"
"19169","18792"
"17335","11947"
"17256","11947"
"21326","18542"
"20792","18542"
"20866","18542"
"25869","2164"
"20916","20098"
"20813","20098"
"14574","20098"
"31696","23327"
"23282","2842"
"26686","20211"
"28018","22189"
"31119","7892"
"23436","9025"
"15643","20252"
"21324","607"
"24225","3153"
"25887","4889"
"41043","4889"
"21616","6694"
"22251","6694"
"332713","6694"
"17597","4889"
"34796","9341"
"18766","116"
"34591","1630"
"37007","13407"
"22464","918"
"22203","30929"
"14272","30929"
"351283","2780"
"17695","4022"
"28619","14338"
"28672","14338"
"28232","14338"
"17529","78521"
"19192","78521"
"19399","78521"
"19156","22360"
"18975","22360"
"29300","2102"
"27886","5733"
"24110","5733"
"34082","91751"
"35182","9820"
"29907","9820"
"17475","18517"
"25747","11621"
"35780","11621"
"35400","43250"
"36155","2494"
"36246","2494"
"25092","2494"
"24283","799"
"25916","799"
"26299","967"
"26297","967"
"30122","967"
"30162","967"
"30745","967"
"33466","967"
"35456","967"
"35460","967"
"14841","967"
"17029","967"
"17011","967"
"17007","967"
"23226","967"
"22799","967"
"19081","967"
"18289","967"
"23371","2282"
"29916","19905"
"26142","19905"
"27500","19905"
"27276","2704"
"22496","16793"
"17620","16793"
"19522","24359"
"28022","33048"
"26121","33048"
"32267","33048"
"28198","7875"
"17790","7875"
"17229","7875"
"31866","18545"
"92773","3110"
"293080","1363"
"19439","15053"
"28392","15053"
"24122","37517"
"24156","357712"
"24998","357712"
"25000","357712"
"28244","357712"
"27620","357712"
"26162","357712"
"27710","357712"
"28617","357712"
"30238","357712"
"30426","357712"
"31758","357712"
"31821","357712"
"24119","357712"
"32224","357712"
"31999","357712"
"34129","357712"
"34758","357712"
"23196","357712"
"23212","357712"
"17505","357712"
"282070","357712"
"72793","357712"
"32194","8765"
"24999","25880"
"19356","803"
"24174","7042"
"21666","477"
"34139","4449"
"32210","13934"
"32406","13934"
"32442","13934"
"31953","13934"
"31111","13934"
"36091","13934"
"36080","13934"
"38252","13934"
"28052","13934"
"29831","13934"
"27749","13934"
"28096","13934"
"21327","13934"
"103164","13934"
"22486","6421"
"23145","6421"
"23246","1963"
"26827","1963"
"23926","1963"
"28054","91422"
"37461","91422"
"31721","3915"
"27519","3915"
"22253","3915"
"22400","6344"
"42487","4735"
"42467","4735"
"19450","28"
"35356","74864"
"27619","38032"
"23925","306"
"27291","20938"
"30412","20938"
"192409","3973"
"41930","13111"
"499289","13111"
"34995","5315"
"24223","4003"
"24240","4003"
"21594","16580"
"37001","992"
"21773","3068"
"23442","3459"
"35770","1056"
"25943","11075"
"28223","72355"
"32180","6609"
"35328","5430"
"36895","5430"
"36000","5430"
"23831","5430"
"30384","16835"
"25802","1450"
"36042","1450"
"25028","9994"
"28129","4396"
"38286","8791"
"25813","16038"
"27296","15162"
"27551","445"
"25220","81"
"33452","81"
"35779","5180"
"32234","14309"
"27811","14309"
"29912","25533"
"45956","5927"
"26696","1267"
"31272","283"
"28621","63997"
"27501","17896"
"82215","13589"
"27717","719"
"28616","719"
"28482","719"
"27781","719"
"28173","719"
"32353","719"
"27614","15928"
"28130","13571"
"32062","13571"
"30470","28306"
"29919","28306"
"28204","28306"
"27642","28306"
"27968","28306"
"34329","4032"
"28020","15716"
"33729","262545"
"29989","7317"
"28026","12955"
"28661","1425"
"28159","5669"
"30766","43172"
"28239","6378"
"29254","1852"
"29395","4495"
"31213","1964"
"31033","5864"
"33313","5864"
"34376","5864"
"37034","5864"
"37451","5864"
"30604","5864"
"30420","5864"
"28885","2619"
"107431","88526"
"29443","225096"
"36837","225096"
"36175","225096"
"35717","225096"
"33281","1823"
"29672","1823"
"32368","7755"
"30756","7755"
"35965","7755"
"30186","7755"
"29909","7755"
"30139","6665"
"30449","581"
"32228","14541"
"36364","5912"
"36087","126363"
"33801","3952"
"33820","17424"
"35958","1652"
"35085","1652"
"34857","3667"
"33688","228"
"34064","23106"
"34067","23106"
"35323","23106"
"34993","34003"
"36844","34003"
"36217","1558"
"35201","1558"
"35846","7616"
"35955","1376"
"35966","1376"
"35982","1376"
"36021","171"
"48676","62412"
"42276","62412"
"36792","12810"
"38521","4467"
"37463","4305"
"55663","73727"
"42328","16907"
"45884","1888"
"44886","1526"
"1359561","3315"
"163631","2542"
"47033","13358"
"107412","6138"
"50234","1275"
"62981","12691"
"129383","3006"
"92454","24975"
"281487","202048"
"234322","202048"
"303312","202048"
"222406","1390"
"316573","15973"
"285100","29773"
"607749","6286"
"62852","51"
"71483","5984"
"71343","5984"
"264035","18712"
"63769","3385"
"839107","8646"
"63642","17037"
"70478","17037"
"69570","19557"
"103138","303"
"116413","1432"
"104096","36176"
"66180","36176"
"77092","6241"
"496614","21493"
"65788","1348"
"315463","35195"
"351281","35195"
"2089354","50493"
"160279","44375"
"117820","7539"
"67501","121"
"67428","201"
"103914","1875"
"67998","226"
"115800","75232"
"106984","22588"
"86958","6886"
"70338","7030"
"70319","1329"
"1253608","1874"
"70898","974"
"71340","974"
"71386","974"
"70778","974"
"70856","974"
"70994","974"
"362581","796"
"108075","25565"
"725317","17117"
"71983","17117"
"230614","6461"
"30125","1889"
"73620","3333"
"75673","262712"
"76797","502"
"77735","9185"
"87527","47052"
"153906","17952"
"219039","3736"
"563490","36244"
"78385","8157"
"735453","2754"
"217620","37317"
"110549","2173"
"278983","12129"
"281451","177112"
"234446","177112"
"122083","52248"
"112451","58270"
"112474","58270"
"112530","58270"
"105329","58270"
"109613","8016"
"117801","811"
"91465","3811"
"127275","1880"
"119880","1820"
"127971","121233"
"4783177","121233"
"139062","121233"
"91612","90647"
"120891","1079"
"161798","68220"
"120830","23590"
"112722","23590"
"92740","18396"
"132252","3352"
"91598","11"
"128706","22626"
"498329","457601"
"100441","18387"
"10026174","8611"
"326452","7553"
"111053","359"
"118688","6370"
"119587","6370"
"117185","4753"
"129961","4753"
"117741","16539"
"281562","1753"
"498321","129303"
"7960311","2468"
"155283","7453"
"1702537","4900"
"371977","827"
"175204","564"
"449850","8750"
"222746","1137"
"1274513","4276"
"351348","50059"
"212084","31"
"980771","120"
"220660","1006"
"304331","41476"
"499272","11417"
"253874","4936"
"981764","703"
"563504","19536"
"280453","375520"
"300994","375520"
"365349","375520"
"278946","1858"
"282921","37"
"563443","4838"
"7102571","889"
"317022","605"
"353787","9712"
"351270","15795"
"25828","25048"
"445270","5230"
"563514","4791"
"959669","2126"
"496493","2126"
"476410","106"
"517736","4037"
"754364","3312"
"834720","1114"
"5887266","31"
"623602","11501"
"2356710","14084"
"4343216","6272"
"18209017","4770"
"2867416","47830"
"43352493","4097"
"930228","1013"
"873191","51"
"895651","126"
"6200857","4727"
"1003818","142"
"1964505","111"
"2684544","5754"
"1210152","292"
"1793313","576"
"18475414","1518"
"28881649","17112"
"1955564","1217"
"3331503","617"
"1785945","51"
"6200837","3140"
"5207088","67"
"1955479","819"
"1929756","11"
"1955225","6256"
"2886502","55816"
"297355","75742"
"12753831","1270"
"2071836","68"
"2125552","17818"
"4119881","28819"
"18129398","893"
"2769957","71"
"2715977","31"
"2731679","31"
"2870088","220"
"4336156","3916"
"3542315","237"
"6200620","1906"
"3015915","66"
"4640420","36"
"6200928","93"
"211245","568"
"17444","8083"
"17412","8083"
"17249","8083"
"19255","8083"
"15748771","191"
"3759296","625"
"3769366","5351"
"25334","1918"
"44985","283"
"43226907","3229"
"16694780","23636"
"8439357","122557"
"32833792","19109"
"6245860","5716"
"3311668","629"
"31508737","170"
"31201984","91713"
"39186784","7421"
"13020140","323"
"33568256","3437"
"17330790","2522"
"15151222","1794"
"9005474","525"
"9806441","436"
"15485446","634"
"8768957","314"
"28415806","445"
"21387775","7783"
"10330109","396"
"20800154","43"
"10906978","1"
"19611780","927"
"21423774","63"
"26668","9164"
"17866339","572"
"28900301","61"
"37472123","86"
"34739420","631"
"27676078","1241"
"33008849","726"
"34267974","4146"
"33194962","96"
"39795447","917"
"24814600","5"
"25830066","615"
"45899185","11"
"28869082","149"
"32619426","2124"
"30193591","1"
"44255995","480"
"69197","167078"
"68065","167078"
"61258","167078"
"61148","167078"
"71401","167078"
"52434","42545"
"61980","7383"
"51599","19020"
"48055","19020"
"55866","22135"
"43770","106382"
"48023","5351"
"51203","2604"
"47236","2604"
"62644","36301"
"67251","30700"
"48673","30700"
"54154","27208"
"43378","27208"
"56344","27208"
"58771","27208"
"56477","27208"
"71428","27208"
"72142","18120"
"37982","18120"
"63210","12238"
"65103","12238"
"60016","2845"
"49061","2845"
"53858","26052"
"53862","6429"
"55341","78731"
"44785","78731"
"57780","78731"
"38844","28374"
"37347","5929"
"41422","17346"
"70115","17346"
"101406","25358"
"78448","25358"
"48008","25358"
"48010","25358"
"51607","25358"
"48093","25358"
"56160","25358"
"65632","21539"
"56699","13302"
"61199","16033"
"56370","40729"
"56353","40729"
"57370","40729"
"112078","40729"
"64028","11410"
"42673","2297"
"49884","14160"
"60682","8519"
"54341","701"
"60833","8482"
"57024","16904"
"55525","39157"
"42806","39157"
"37474","39157"
"180622","2848"
"37348","16969"
"41685","64005"
"48509","2832"
"70021","42559"
"64794","6354"
"51979","11896"
"51044","53094"
"47906","53094"
"54813","1654"
"60984","12410"
"49148","4766"
"45140","4766"
"60663","9737"
"56899","8265"
"61312","4668"
"61138","61009"
"56068","61009"
"48343","61009"
"48075","61009"
"48095","61009"
"55149","118369"
"47554","118369"
"44762","118369"
"153607","118369"
"60671","118369"
"60735","118369"
"60835","109737"
"47990","109737"
"47464","107343"
"49076","107343"
"51598","8444"
"51557","8444"
"55167","8444"
"60023","23968"
"57088","23968"
"57734","23968"
"42316","11587"
"55660","36611"
"60707","36611"
"39518","1385"
"60873","925"
"62601","8673"
"70942","8673"
"61113","586047"
"61016","586047"
"60796","586047"
"57376","586047"
"39079","586047"
"39534","38877"
"41413","38877"
"39430","38877"
"43772","38877"
"41598","38877"
"59350","38877"
"62005","38877"
"53765","32549"
"56396","6690"
"59361","5561"
"43325","5561"
"45652","5561"
"41287","5561"
"70751","19248"
"61572","750"
"64721","15600"
"45717","15600"
"56491","53290"
"56453","53290"
"57934","29576"
"51595","29576"
"45633","10226"
"45064","8485"
"50068","8485"
"60513","8485"
"62368","8485"
"60712","8485"
"60347","8485"
"55570","477"
"58061","47375"
"41642","47375"
"54870","3844"
"53759","88803"
"53823","88803"
"51872","88803"
"45637","88803"
"49172","88803"
"38826","88803"
"58737","88803"
"61078","88803"
"61281","88803"
"61283","88803"
"71143","88803"
"67922","25888"
"51873","18811"
"47983","7804"
"47984","7804"
"39985","7804"
"38324","7804"
"60876","7804"
"60345","9341"
"54181","10773"
"61182","6987"
"61186","6987"
"69169","10620"
"69239","10620"
"69265","10620"
"61127","28929"
"48346","13062"
"42583","1407"
"60582","18542"
"45709","20098"
"68159","13847"
"42543","22189"
"71515","9025"
"71695","9025"
"55183","40871"
"69162","4889"
"55652","4889"
"39923","6694"
"61061","7621"
"41459","39987"
"37350","39987"
"39590","9341"
"48513","6523"
"61303","6174"
"48328","4022"
"43426","4022"
"38976","4022"
"44798","6385"
"67991","2102"
"56036","1581"
"65923","91751"
"51460","91751"
"41860","9820"
"51568","2472"
"51626","2472"
"43297","2472"
"43247","2472"
"60651","2472"
"60668","2472"
"60985","2472"
"48305","43250"
"268356","43250"
"56593","4468"
"46848","967"
"62728","8370"
"56541","33048"
"41668","7875"
"45645","7875"
"75284","3565"
"61690","2533"
"60749","48993"
"41756","1363"
"38526","40798"
"45721","40798"
"54242","40798"
"53815","40798"
"71164","40798"
"39526","101133"
"39478","357712"
"41414","357712"
"41973","357712"
"53819","357712"
"53863","357712"
"53763","357712"
"52735","357712"
"52365","357712"
"54172","357712"
"48508","357712"
"48663","357712"
"41641","357712"
"43381","357712"
"71581","357712"
"56419","357712"
"59741","357712"
"59458","357712"
"59394","357712"
"72075","357712"
"45359","8058"
"56405","7042"
"55916","9499"
"71154","9499"
"70220","9499"
"43928","9499"
"43288","9499"
"71448","9499"
"541079","1138"
"39479","7509"
"44764","4449"
"54761","4449"
"51080","13934"
"49656","13934"
"37330","13934"
"37322","13934"
"37314","13934"
"47358","13934"
"38504","13934"
"40291","13934"
"38550","13934"
"58660","13934"
"62059","13934"
"64805","91422"
"60355","3915"
"60364","3915"
"39118","3915"
"53867","3915"
"53871","3915"
"50095","2493"
"48027","4735"
"66069","4735"
"45302","1798"
"48079","74864"
"73928","23856"
"61282","32461"
"53915","38032"
"53454","5246"
"49232","5246"
"51992","20938"
"41074","20938"
"61626","20938"
"62455","20938"
"67465","20938"
"53921","13111"
"41865","13111"
"41823","13111"
"42513","13111"
"39440","8653"
"42138","5315"
"45206","1654"
"92171","1654"
"71359","1654"
"72033","1654"
"55662","3068"
"55446","3459"
"70904","3459"
"75654","3459"
"104372","3459"
"72792","72355"
"50691","72355"
"60721","11225"
"69942","4729"
"37403","4729"
"88497","4729"
"48190","6609"
"38047","5430"
"68754","5430"
"54444","5430"
"61684","5430"
"68137","5430"
"64796","97477"
"41637","4396"
"49055","10335"
"47978","2418"
"48031","2785"
"48024","16038"
"43373","16038"
"41662","16038"
"39944","16038"
"56440","13538"
"291418","1198"
"40987","81"
"60315","3560"
"63259","3560"
"41618","14309"
"53866","14309"
"49036","60909"
"49121","60909"
"42207","60909"
"41710","60909"
"38836","19110"
"49682","63997"
"48033","63997"
"48103","63997"
"56695","63997"
"37491","2809"
"53781","13589"
"43292","13589"
"69305","13589"
"60515","126"
"60850","10033"
"60891","10033"
"61652","10033"
"71234","10033"
"49318","10033"
"49780","10033"
"62880","26858"
"61431","28306"
"60747","28306"
"60579","28306"
"45639","28306"
"39005","388"
"38640","3806"
"51736","365"
"41673","13376"
"48634","43172"
"41624","6378"
"69765","6378"
"52089","402"
"39346","5864"
"42318","5864"
"42324","5864"
"61578","2323"
"48192","1071"
"49039","88526"
"43200","88526"
"42760","88526"
"48786","88526"
"41059","88526"
"42544","88526"
"38562","88526"
"38534","88526"
"61689","88526"
"56048","88526"
"68066","88526"
"67919","88526"
"67307","88526"
"49485","181"
"69126","225096"
"57364","225096"
"57492","225096"
"60655","225096"
"60660","225096"
"57276","225096"
"56762","225096"
"60715","946"
"51999","2489"
"54294","12508"
"55877","3620"
"48098","1267"
"71875","6396"
"72297","6396"
"72195","6396"
"52515","14541"
"52381","14541"
"46005","14541"
"47809","14541"
"44697","14541"
"45292","14541"
"51427","4092"
"41591","28296"
"39314","28296"
"45635","126363"
"51041","126363"
"48058","126363"
"53762","126363"
"41682","17424"
"56550","17424"
"56535","17424"
"62434","15075"
"41622","15075"
"38017","1652"
"51879","30881"
"48030","17304"
"44790","16036"
"44475","16036"
"41538","16036"
"56649","16036"
"57101","16036"
"58804","16036"
"57490","16036"
"66514","16036"
"62730","16036"
"231590","16036"
"72172","16036"
"71950","16036"
"78611","4887"
"70254","4887"
"49129","4887"
"48090","4887"
"54705","4887"
"39441","23543"
"69218","5260"
"67286","140188"
"64884","23106"
"58747","23106"
"58843","23106"
"58798","23106"
"55937","23106"
"72266","23106"
"63865","760"
"529562","4187"
"69313","34003"
"65789","34003"
"55515","34003"
"55579","34003"
"60677","34003"
"57880","34003"
"59690","34003"
"39720","34003"
"39429","34003"
"41859","34003"
"52586","34003"
"52734","34003"
"49130","34003"
"47942","34003"
"37402","34003"
"51965","6066"
"58996","6066"
"89839","1558"
"83645","1241"
"61830","1133"
"38800","1133"
"45170","7616"
"41657","8573"
"42968","8321"
"64974","8321"
"59636","5867"
"43827","23904"
"51277","68409"
"48646","68409"
"55539","7244"
"60988","7244"
"69911","6815"
"61135","21392"
"37723","21392"
"37686","21392"
"37369","21392"
"37980","21392"
"48263","62412"
"61279","62412"
"61946","62412"
"61681","12810"
"62494","12810"
"60691","12810"
"64908","12810"
"62532","12810"
"45587","12810"
"42327","12810"
"39163","12810"
"42729","23235"
"48120","23235"
"54597","23235"
"60966","18929"
"56532","4290"
"38568","5925"
"65438","885"
"40008","5166"
"38317","40523"
"46058","40523"
"70561","40523"
"56551","40523"
"56795","40523"
"60702","40523"
"62843","5520"
"38413","3437"
"38127","12566"
"42605","12566"
"38138","12566"
"41103","693"
"39212","693"
"38185","693"
"41620","693"
"41603","693"
"43304","2925"
"38191","2925"
"41510","73727"
"41483","73727"
"45578","73727"
"54902","73727"
"53797","73727"
"63859","73727"
"55680","73727"
"55584","73727"
"38537","1000"
"39589","5516"
"39941","3155"
"42405","3155"
"39267","3155"
"39252","3155"
"43246","3155"
"43406","3155"
"47807","3155"
"60605","3155"
"41604","20168"
"61461","742"
"61693","742"
"45636","4512"
"52943","6765"
"60512","6765"
"40519","163"
"40616","2842"
"410101","119468"
"61128","43783"
"57862","1164"
"57055","4693"
"53922","2730"
"45317","1676"
"55885","1676"
"48309","835"
"41528","91"
"41794","8246"
"45963","8246"
"54048","8246"
"61067","8246"
"64682","8246"
"65077","8246"
"46360","3796"
"70910","16907"
"55461","992"
"54742","6185"
"61280","8069"
"56768","1888"
"57005","1888"
"56514","1888"
"64815","7913"
"63551","7913"
"45159","3168"
"60010","1550"
"59317","10026"
"57045","10026"
"51647","10026"
"59074","1121"
"44855","1490"
"44706","1526"
"49056","1526"
"52761","1526"
"55580","1526"
"55592","1526"
"48178","29"
"45767","1203"
"79587","1203"
"45089","2652"
"54596","20206"
"48074","1211"
"56441","117423"
"58777","27207"
"63594","27207"
"64915","27207"
"68130","27207"
"54196","27207"
"54146","27207"
"53833","27207"
"52617","27207"
"45943","27207"
"46002","27207"
"47805","27207"
"47985","27207"
"47921","27207"
"49521","27207"
"48664","27207"
"71281","502"
"59687","13358"
"61114","13358"
"61435","13358"
"46113","4938"
"48078","5935"
"48501","5935"
"48091","5935"
"72020","78336"
"65258","9922"
"65246","1800"
"49044","996"
"48587","3059"
"61247","486"
"60662","10154"
"60577","93"
"345696","11803"
"64622","53463"
"48102","53463"
"52569","53463"
"54224","53463"
"53345","2235"
"63759","2235"
"60915","2235"
"60941","2235"
"61290","6599"
"60616","6599"
"66199","6599"
"70695","6599"
"54697","6599"
"48155","18640"
"55655","11728"
"49439","6703"
"55118","25768"
"53697","889"
"53826","1649"
"54236","23176"
"48388","12119"
"49120","12119"
"49319","12119"
"61300","12119"
"62820","12119"
"55863","43433"
"72091","190"
"58008","1872"
"61481","13399"
"61187","13399"
"61192","13399"
"49257","13399"
"55444","10961"
"53349","10961"
"55867","10961"
"55650","10961"
"67683","10961"
"56454","11168"
"56997","11168"
"56418","11168"
"48708","41"
"69397","111"
"52727","5642"
"51910","1599"
"53761","184671"
"52875","920"
"56486","920"
"67923","1138"
"54628","1138"
"52733","3721"
"51993","3721"
"67437","3721"
"60527","1528"
"61117","1528"
"61105","28783"
"102504","28783"
"55865","20170"
"55644","20170"
"55548","20170"
"58099","20170"
"53878","20170"
"51920","1322"
"56129","1322"
"59251","6948"
"51602","6948"
"53825","6948"
"58171","1456"
"64422","1687"
"60790","41181"
"55477","6651"
"54656","3328"
"54173","57"
"54830","638"
"54201","46242"
"56111","46242"
"59416","46242"
"56408","46242"
"56401","46242"
"72081","46242"
"60692","17556"
"55457","17556"
"64804","17556"
"59552","1692"
"60549","39556"
"56407","39556"
"70260","39556"
"61945","5933"
"55934","5933"
"56882","5933"
"60773","2431"
"56080","20443"
"67942","4481"
"56412","5887"
"61960","6129"
"61665","6129"
"56710","4262"
"56513","4262"
"58537","12691"
"65121","12691"
"62674","12691"
"62878","12691"
"72076","12691"
"107838","12691"
"62417","1768"
"58987","121"
"61015","3888"
"64604","4335"
"59359","364"
"57553","24975"
"59046","24975"
"59461","24975"
"59481","24975"
"57431","24975"
"64985","24975"
"65297","24975"
"139294","24975"
"69499","202048"
"57656","202048"
"59409","202048"
"61685","3522"
"61299","3522"
"60468","5895"
"62239","2640"
"60123","1943"
"60687","1943"
