Id,Reputation
"639204","231"
"43338","25048"
"8595102","9698"
"417987","1629"
"2509477","3149"
"731499","6790"
"567391","5332"
"20265752","41354"
"585652","11442"
"956148","20601"
"464168","126"
"3921651","229"
"9639285","61"
"12202793","102628"
"992855","337"
"6609029","2266"
"18441709","2266"
"16547667","5538"
"639043","2730"
"670723","100"
"9821213","3037"
"620913","3334"
"7617451","3756"
"18093093","242166"
"14098446","18441"
"3939695","7155"
"5444960","2228"
"956064","793"
"960044","793"
"12915952","25111"
"10120431","26079"
"6290175","26079"
"5163728","16857"
"5112787","16857"
"4492120","1866"
"1803902","34941"
"3075186","4552"
"3964440","1648"
"21764479","4297"
"956386","50702"
"956125","50702"
"14203146","23850"
"1678046","15543"
"4738640","2649"
"1650700","585"
"5722874","2760"
"2513246","177975"
"5723526","113170"
"1148485","112160"
"1150782","112160"
"13812788","2905"
"15003450","11205"
"4198102","11205"
"2825154","23617"
"7048325","104"
"7048453","104"
"7048510","104"
"10389204","1824"
"11861798","48224"
"39891753","9298"
"37742750","25931"
"17553853","84"
"14501421","2220"
"33033257","518"
"9466683","515"
"4561801","22335"
"2403078","26684"
"1881903","57703"
"1881938","314"
"2513217","5749"
"2922141","13734"
"1967327","1"
"7308155","2456"
"16027937","361"
"2038892","21"
"40217561","11314"
"13660953","8549"
"2305180","35"
"6740823","16598"
"2414160","1"
"2463200","11"
"45569550","2216"
"9002012","604"
"14339426","3695"
"10437121","301"
"3950788","19594"
"4849503","8753"
"4256192","330"
"3554912","443"
"19573083","884"
"2735729","61"
"4047714","1305"
"5230804","1554"
"5625161","886"
"3388588","169"
"3330834","20799"
"5140113","837"
"11281580","56284"
"7673281","344"
"3011097","15107"
"6985612","78312"
"5816258","29"
"14203625","1"
"3174307","1"
"7048821","2075"
"3884245","587"
"6848382","6802"
"3330813","1"
"42038422","1233"
"7449270","11548"
"3724298","1784"
"7618091","136"
"4917147","194"
"3541708","1960"
"23846906","1419"
"9898583","730"
"639500","18176"
"3587443","45"
"3588939","1881"
"6640813","2515"
"3692080","41676"
"24545261","41676"
"4201124","161"
"3773573","162"
"3774351","1"
"3832766","1512"
"4336134","1215"
"46691003","817"
"4456185","17254"
"4199491","3094"
"4615572","8352"
"5303675","8352"
"19029366","1442"
"18728266","6892"
"16946889","583"
"4157470","21"
"8352769","21"
"4257287","378"
"4226925","37"
"4273346","11"
"17740813","9703"
"4199377","1776"
"4413942","301"
"8870060","889"
"42025938","2267"
"4560790","1"
"16131743","213"
"4566447","1"
"4586338","9"
"4689326","26"
"20601652","1097"
"4707231","471"
"4778234","121"
"4833055","9"
"10965292","6850"
"30019669","1589"
"4874883","211"
"18894729","20819"
"5039641","1"
"18972464","6772"
"5090546","21"
"5131251","41"
"5319280","374"
"5525644","5007"
"12892370","1496"
"6364644","116"
"22991587","314"
"16647648","2437"
"16541914","1402"
"11593841","823"
"13222994","1022"
"13382923","1566"
"11564455","336"
"16307494","410"
"8475731","3416"
"6497584","5506"
"8264813","6778"
"3938981","398"
"34726287","1446"
"15269128","114169"
"22517844","1282"
"6498875","11"
"6604397","601"
"7054319","4028"
"8954828","4682"
"7279284","498"
"7533252","234"
"7617214","198"
"6840978","1"
"6863190","357"
"6988966","183"
"16246948","431"
"8045505","1937"
"8090175","1937"
"7085147","57"
"9529981","7421"
"18118450","7421"
"11514989","586"
"17902999","21056"
"7426783","9"
"7525925","1"
"7624924","974"
"7813672","134"
"26023336","595"
"13643222","1"
"14152313","1"
"8196788","19733"
"13099228","9132"
"12414661","161"
"8152737","1759"
"10458195","81"
"29096545","3637"
"8464508","23"
"17367226","994"
"9589723","5030"
"8984112","66"
"19726222","2975"
"17491611","9235"
"9158888","1"
