Id,Reputation
"2718638","2515"
"3591659","28733"
"11761498","6579"
"1229544","2080"
"2925056","310"
"1280236","1224"
"1542492","5424"
"1774562","51331"
"3541878","2257"
"1316984","1528"
"1593296","5295"
"4516340","424"
"5191345","1576"
"3550319","15753"
"4041563","5773"
"3387796","834"
"1718904","751"
"3232194","1005"
"1776793","11"
"3325571","61"
"1820197","2459"
"6274093","37153"
"3458857","751"
"4293901","10356"
"2498368","2578"
"2866426","1456"
"12553832","9034"
"1996390","237"
"23049711","1513"
"2046661","1"
"4296278","4888"
"2096480","1"
"2392950","61"
"2143771","1"
"2575345","2086"
"2174790","55"
"2365547","1"
"2366237","4680"
"2409593","1"
"2433206","103"
"2459299","21"
"3196171","74141"
"4155618","213081"
"4505819","9236"
"2571954","166"
"9513780","1793"
"3409937","1465"
"2686451","1"
"3094600","61"
"2729616","111"
"4596541","1018"
"6074070","147"
"13371349","837"
"14194536","4386"
"2928538","49"
"26758","879"
"27752","879"
"3157451","49"
"3179724","1"
"7179493","1312"
"3345556","391"
"11550633","1002"
"6084508","446"
"3746944","1491"
"3542570","922"
"12034334","7672"
"18997","12686"
"9267437","8589"
"6429749","726"
"3770178","363"
"7793028","18157"
"28234765","2308"
"4320764","72"
"4282881","52"
"8122936","779"
"4365908","21"
"19911320","7466"
"4892902","124"
"10035967","5935"
"7349746","184"
"7041744","3618"
"11634193","5255"
"4689568","69"
"4674364","1"
"15043984","13953"
"4827657","31"
"4975201","21"
"5002302","105"
"16973976","7847"
"7379509","4956"
"9166924","6901"
"39666012","50909"
"5147936","479"
"9964192","468"
"17899149","718"
"6226046","4847"
"10013923","8623"
"9293357","4644"
"5494743","61"
"5529517","1805"
"6034452","541"
"18560314","2712"
"5564221","11"
"5615007","39"
"5705775","26"
"27805509","7181"
"5846452","107"
"5849904","51"
"7027468","341"
"10233899","4818"
"12033826","4818"
"8499902","83"
"6306344","41"
"8734923","14024"
"19598983","937"
"9460950","1930"
"7028573","465"
"21096633","2287"
"12589152","1493"
"18012581","2534"
"6691011","21"
"10825766","1555"
"6764379","49532"
"6952255","11"
"7108933","1234"
"16620046","3134"
"8164027","14959"
"26580920","6833"
"17332295","2200"
"10319429","7177"
"7750327","100"
"7605343","31"
"40543830","944"
"11063402","591"
"7671705","827"
"8491238","358"
"8186938","51"
"13618756","2401"
"11768171","193"
"9847719","17045"
"9199379","296"
"15997937","2125"
"8797741","171"
"8783433","335"
"44909574","823"
"25861284","3741"
"15031691","1246"
"10754604","1201"
"9529512","325"
"9572832","51"
"9776221","47"
"9872110","29"
"9935722","11"
"23571866","348"
"12192966","1777"
"24049","37383"
"14932605","10469"
"9342877","1696"
"10992737","31"
"11229519","35"
"37307278","125316"
"14665677","51"
"15686827","643"
"12294511","1212"
"12114140","6249"
"23616510","322"
"33593","7245"
"21656259","920"
"16654296","2379"
"34686","128363"
"34625","128363"
"30324","128363"
"35844733","21072"
"23222","13194"
"30330","13194"
"33123","13194"
"20712631","117"
"14803416","11"
"15103743","1209"
"34734220","1323"
"24510557","1431"
"17559810","1193"
"19056758","631"
"15915119","1"
"15932547","1"
"27471814","484"
"17098236","1"
"17100771","1"
"24446550","300"
"63603","430"
"18527485","103"
"29422","281"
"32593870","838"
"29579046","389"
"38816218","582"
"44130853","442"
"36557522","846"
"35123258","21"
"32887007","21"
"35775438","362"
"37537045","737"
"36276432","1"
"39542137","279"
"44114476","692"
"44698638","1"
"46924743","1"
"54538","42325"
"52347","37494"
"39019","37494"
"67906","37494"
"72009","42545"
"44768","42545"
"41702","42545"
"176406","7966"
"40955","10882"
"65526","67447"
"40924","14799"
"60045","10745"
"41166","7705"
"62103","8175"
"45189","48757"
"52394","48757"
"44993","48757"
"65476","48757"
"52250","22613"
"46733","22613"
"50820","50573"
"54490","50573"
"40925","50573"
"45104","25145"
"54506","25145"
"52454","12555"
"45113","12555"
"240321","12555"
"66453","36301"
"52083","36301"
"54483","36301"
"62806","36301"
"40010","36301"
"61987","30700"
"53860","27208"
"161494","27208"
"73071","12238"
"49567","26052"
"51681","6567"
"54563","8482"
"61651","78731"
"37233","78731"
"36793","26509"
"58533","26509"
"54326","26509"
"57047","26509"
"66209","26509"
"62020","26509"
"38858","28374"
"61582","254516"
"47470","25358"
"45740","25358"
"48034","25358"
"41960","25358"
"105603","25358"
"50593","747"
"41005","792"
"571994","29261"
"52768","29261"
"52273","79229"
"60603","79229"
"46148","79229"
"45019","79229"
"44273","79229"
"65503","79229"
"43734","6539"
"63811","15791"
"67074","15791"
"44767","15791"
"69671","16033"
"53475","40729"
"61664","40729"
"49001","22657"
"49027","22657"
"45109","22657"
"41226","68030"
"54574","71076"
"61165","8482"
"55242","30906"
"54257","30906"
"39895","30906"
"72314","16904"
"40097","5265"
"61125","46258"
"40173","7085"
"51384","10454"
"71987","10454"
"1208994","10454"
"53646","50444"
"58273","5052"
"69119","5052"
"41007","16969"
"46800","3314"
"49680","3314"
"541719","3365"
"70059","42559"
"40158","17777"
"41013","17777"
"44216","17777"
"72805","343"
"40257","7240"
"42261","4092"
"56740","4092"
"45116","53094"
"45105","53094"
"38845","53094"
"52605","33575"
"40668","285"
"46735","1241"
"262558","1241"
"52253","30980"
"44549","2093"
"60619","4896"
"53262","2537"
"49590","61009"
"48343","61009"
"45971","118369"
"40012","118369"
"40024","118369"
"53485","118369"
"52892","118369"
"57214","118369"
"45211","118369"
"51169","118369"
"52805","118369"
"57332","118369"
"61118","118369"
"57827","118369"
"39931","118369"
"185283","118369"
"56287","20066"
"54577","79900"
"39058","79900"
"60851","19219"
"46174","2351"
"46240","28370"
"41049","28370"
"39970","28370"
"51291","5881"
"53650","5881"
"44442","895"
"39887","15701"
"42073","15701"
"70774","19248"
"57868","86921"
"48552","1539"
"60598","29576"
"56592","8296"
"42256","8296"
"62926","110639"
"42491","16672"
"44468","16672"
"36914","7798"
"41259","161"
"45625","42657"
"45622","18811"
"58339","18811"
"39992","10773"
"40086","10773"
"36224","10773"
"39945","10773"
"46425529","19701"
"41003","6118"
"41019","736"
"42317","736"
"40996","3844"
"47168","7114"
"54121","7114"
"46253","7114"
"52372","13062"
"54560","13062"
"54269","13062"
"54167","13062"
"61384","2127"
"49539","5184"
"66211","6812"
"123136","23327"
"45906","23327"
"45890","23327"
"55265","23327"
"51245","23327"
"43933","23327"
"43171","23327"
"36131","79370"
"44198","27385"
"67294","5090"
"64179","2610"
"128867","2610"
"54633","2610"
"41004","39987"
"63096","39925"
"61584","39925"
"36216","39925"
"47866","13407"
"61566","13407"
"58388","5067"
"61991","5067"
"39713","5067"
"66614","5049"
"65124","78521"
"65002","78521"
"65028","78521"
"65064","78521"
"57531","100890"
"49126","9820"
"66900","9820"
"41176","9820"
"54159","408"
"50663","33537"
"42271","59804"
"66434","59804"
"64965","59804"
"52654","44366"
"57536","44366"
"59770","44366"
"52382","44366"
"46242","44366"
"49753","44366"
"50481","44366"
"50435","44366"
"59730","44366"
"47681","44366"
"44908","44366"
"42331","44366"
"42252","44366"
"40143","44366"
"64394","613"
"43468","7875"
"63937","4046"
"58063","1120"
"61777","48993"
"41257","5296"
"177894","7159"
"51695","7640"
"45425","7640"
"48684","43743"
"49419","43743"
"49434","43743"
"43964","43743"
"43824","43743"
"41025","882"
"41191","4698"
"9269601","4698"
"67245","951"
"49454","951"
"49619","951"
"49418","951"
"49700","951"
"53560","951"
"62835","14394"
"68177","14394"
"42698","1354"
"66250","11516"
"59727","101133"
"37309","6269"
"45158","5870"
"57680","5870"
"42792","8754"
"44774","446"
"60038","27236"
"2580083","34287"
"613550","415"
"37163","20239"
"61702","20239"
"66449","13257"
"45057","15067"
"42381","28013"
"45020","7963"
"46061","4145"
"54554","18362"
"64638","70045"
"51360","4047"
"382730","74864"
"67049","23856"
"72031","763"
"43959","32461"
"43571","32461"
"50172","32461"
"45833","32461"
"48242","32461"
"43222","32461"
"45436","781"
"58266","20938"
"61595","20938"
"54637","20938"
"55637","20938"
"53261","20938"
"57535","20938"
"42675","8653"
"47829","21163"
"61545","4002"
"42311","3459"
"61737","45712"
"61097","45712"
"71371","2640"
"40977","38904"
"52791","38904"
"52811","894"
"61601","5214"
"41810","1544"
"55888","5188"
"53274","12393"
"57684","12393"
"46824","12393"
"41173","12393"
"41067","12393"
"36191","11225"
"65606","11225"
"65338","11225"
"67897","11225"
"72245","11225"
"41415","11225"
"37687","11225"
"57798","7610"
"41029","4044"
"38850","11486"
"55530","482"
"52379","482"
"41966","15049"
"49009","10335"
"49188","2378"
"47940","2418"
"54627","14114"
"41047","11977"
"54278","750"
"42086","99528"
"45974","99528"
"43854","12012"
"43924","12012"
"37283","15162"
"53013","12231"
"58062","12231"
"65908","6514"
"38515","11870"
"53869","9950"
"65829","1011"
"54446","60909"
"47224","60909"
"49013","60909"
"48925","60909"
"60433","19110"
"61907","19110"
"60471","19110"
"38854","19110"
"160345","773"
"163262","773"
"41131","63997"
"66719","63997"
"62857","63997"
"55883","63997"
"52597","1514"
"62869","1396"
"58953","28306"
"66829","28306"
"51287","21445"
"51191","21445"
"39015","21445"
"41974","277073"
"50448","277073"
"57255","277073"
"61696","277073"
"45843","277073"
"54556","277073"
"66454","277073"
"218846","277073"
"71014","3484"
"47561","316"
"61657","225096"
"43965","225096"
"283903","447"
"61029","1192"
"42362","70401"
"42494","70401"
"67579","7564"
"67614","7564"
"61070","3524"
"55886","3524"
"58248","3524"
"36995","1880"
"56485","28296"
"46139","17424"
"45156","6215"
"41932","1672"
"43966","30881"
"46170","30881"
"50104","30881"
"52792","30881"
"45863","30881"
"46717","30881"
"49618","3940"
"45752","3940"
"43937","3940"
"41851","3940"
"43646","3940"
"48554","17304"
"48895","17304"
"55723","17304"
"60606","3610"
"42720","14159"
"43252","3588"
"57872","885"
"40091","351"
"38879","201214"
"184604","766"
"41171","41378"
"41008","140188"
"40972","140188"
"65527","140188"
"42255","140188"
"61586","140188"
"46983","140188"
"58287","140188"
"45102","3837"
"66984","785"
"589373","15451"
"60059","15451"
"40067","2434"
"39982","2434"
"75248","123"
"36821","15304"
"60992","651"
"49589","28139"
"43898","22993"
"68981","1913"
"67697","8330"
"155730","68409"
"155761","68409"
"60843","68409"
"61173","68409"
"55744","1318"
"46181","8697"
"64493","3372"
"1885355","3158"
"52392","5925"
"64211","4551"
"61129","25619"
"2932827","25619"
"57306","30185"
"69795","30185"
"69996","30185"
"52948","6337"
"41021","1329"
"38529","621"
"42259","7742"
"54026","7742"
"54110","7742"
"39961","7742"
"40981","1585"
"46319","1585"
"45117","1585"
"43287","6005"
"49654","6005"
"39907","48765"
"48170","10519"
"41181","10519"
"41000","30372"
"64883","30372"
"65144","30372"
"63975","102421"
"44436","102421"
"41011","102421"
"40014","102421"
"39900","102421"
"40035","21550"
"49736","21550"
"54564","21550"
"53004","21550"
"52258","21550"
"49698","21550"
"56759","21550"
"44458","21550"
"39922","21550"
"60209","134"
"39723","662"
"39913","555"
"42269","531"
"40167","5763"
"56993","5763"
"45115","385"
"64404","33780"
"61854","43783"
"67755","43783"
"54540","43783"
"61094","43783"
"57213","43783"
"60614","43783"
"50446","43783"
"41090","11"
"73190","63136"
"67337","63136"
"67363","63136"
"2068227","63136"
"7958627","63136"
"51368","3640"
"59739","3640"
"59211","3796"
"43337","7084"
"43969","7084"
"71085","7084"
"78290","57895"
"66576","57895"
"46082","57895"
"42510","126"
"44462","126"
"2749743","3221"
"67157","58415"
"73723","58415"
"68671","58415"
"68738","58415"
"47593","58415"
"54531","8647"
"57236","8647"
"52088","10623"
"51193","10623"
"57204","8069"
"43979","148"
"44204","26010"
"44449","26010"
"52793","26010"
"51188","12414"
"47034","138"
"44448","138"
"54571","8165"
"64952","12729"
"49118","331"
"45112","2652"
"61676","121485"
"67768","6974"
"62792","398"
"46715","138"
"47750","1247"
"47190","1247"
"45887","1247"
"47242","1247"
"49040","5935"
