Id,UpVotes,DownVotes
"47195803","1","0"
"47195800","2","0"
"47195784","1","0"
"47195767","1","0"
"47195678","1","0"
"47195607","0","1"
"47195589","1","0"
"47195586","1","0"
"47195585","1","0"
"47195580","4","1"
"47195579","1","0"
"47195578","1","0"
"47195492","1","0"
"47195459","1","0"
"47195429","1","0"
"47195409","0","1"
"47195382","1","0"
"47195354","1","0"
"47195325","3","0"
"47195313","1","0"
"47195265","1","0"
"47195253","1","0"
"47195237","0","1"
"47195200","3","0"
"47195192","1","0"
"47195183","1","0"
"47195180","1","0"
"47195142","1","0"
"47195128","1","0"
"47195017","1","0"
"47194981","2","0"
"47194926","1","0"
"47194892","1","0"
"47194838","2","0"
"47194812","1","0"
"47194795","1","0"
"47194794","1","0"
"47194790","2","0"
"47194741","3","0"
"47194691","2","0"
"47194684","1","0"
"47194680","2","0"
"47194673","2","0"
"47194665","3","0"
"47194628","1","0"
"47194624","2","0"
"47194613","1","0"
"47194562","2","0"
"47194492","2","0"
"47194466","1","0"
"47194453","2","0"
"47194423","0","3"
"47194402","1","0"
"47194385","1","0"
"47194367","1","0"
"47194357","0","1"
"47194339","1","0"
"47194242","1","0"
"47194225","1","0"
"47194098","1","0"
"47194085","1","0"
"47194077","1","0"
"47193929","1","0"
"47193887","1","0"
"47193861","1","0"
"47193836","5","0"
"47193631","1","0"
"47193571","1","0"
"47193570","2","0"
"47193529","1","0"
"47193476","1","0"
"47193409","1","0"
"47193348","1","0"
"47193320","1","0"
"47193246","2","0"
"47193099","2","0"
"47193098","1","0"
"47193071","1","0"
"47193069","1","0"
"47193034","1","0"
"47192966","1","0"
"47192964","1","0"
"47192949","1","0"
"47192938","1","0"
"47192681","1","0"
"47192678","1","0"
"47192607","1","0"
"47192605","1","1"
"47192549","2","0"
"47192515","1","0"
"47192501","2","0"
"47192410","2","0"
"47192388","1","0"
"47192328","0","1"
"47192300","3","0"
"47192265","1","0"
"47192185","1","0"
"47192142","1","0"
"47192107","0","2"
"47192077","1","0"
"47192044","1","0"
"47191878","4","0"
"47191818","0","1"
"47191741","2","0"
"47191693","1","0"
"47191555","1","0"
"47191539","1","0"
"47191518","1","0"
"47191501","3","0"
"47191475","0","1"
"47191434","0","1"
"47191386","1","0"
"47191372","1","0"
"47191356","1","0"
"47191335","2","0"
"47191307","1","0"
"47191266","1","0"
"47191236","1","0"
"47191183","1","0"
"47191152","2","0"
"47191151","2","0"
"47191129","1","0"
"47191035","2","0"
"47191017","1","0"
"47191012","1","0"
"47191006","1","1"
"47190986","3","0"
"47190914","1","0"
"47190913","0","1"
"47190900","1","0"
"47190865","1","0"
"47190856","2","0"
"47190801","1","0"
"47190784","0","3"
"47190748","0","1"
"47190717","1","0"
"47190716","1","1"
"47190703","1","0"
"47190697","1","0"
"47190585","1","0"
"47190526","2","0"
"47190524","1","0"
"47190477","3","0"
"47190409","1","0"
"47190348","1","0"
"47190329","2","0"
"47190327","3","0"
"47190277","1","0"
"47190254","0","1"
"47190246","1","0"
"47190230","1","0"
"47190161","1","0"
"47190113","1","0"
"47190085","1","2"
"47190080","1","0"
"47190045","5","0"
"47190032","6","0"
"47190021","0","1"
"47190018","1","0"
"47189990","1","2"
"47189954","1","0"
"47189935","3","1"
"47189923","1","0"
"47189846","2","0"
"47189728","1","0"
"47189727","4","0"
"47189692","1","0"
"47189648","2","0"
"47189619","2","0"
"47189573","1","1"
"47189522","1","1"
"47189521","4","0"
"47189487","1","0"
"47189478","1","1"
"47189461","3","1"
"47189459","1","0"
"47189427","2","0"
"47189423","1","0"
"47189420","1","0"
"47189378","1","0"
"47189335","2","1"
"47189333","1","1"
"47189266","3","1"
"47189235","0","1"
"47189221","0","1"
"47189209","1","0"
"47189156","1","0"
"47189106","1","0"
"47189062","1","0"
"47189021","1","0"
"47188904","1","0"
"47188889","2","0"
"47188845","1","0"
"47188736","1","0"
"47188672","1","0"
"47188576","2","0"
"47188571","1","2"
"47188511","1","0"
"47188434","1","0"
"47188433","1","0"
"47188424","1","0"
"47188401","2","0"
"47188385","0","1"
"47188354","2","2"
"47188333","1","0"
"47188330","1","0"
"47188207","2","0"
"47188149","1","1"
"47188141","1","1"
"47188140","2","0"
"47187990","1","0"
"47187834","2","0"
"47187797","1","0"
"47187783","2","0"
"47187767","0","1"
"47187631","1","0"
"47187617","1","0"
"47187543","1","0"
"47187400","2","1"
"47187369","1","0"
"47187318","1","0"
"47187301","1","0"
"47187297","2","0"
"47187246","4","0"
"47187234","1","0"
"47187218","2","0"
"47187192","3","0"
"47187116","1","0"
"47187056","1","0"
"47187031","2","0"
"47186972","1","0"
"47186886","1","0"
"47186865","1","0"
"47186817","1","0"
"47186646","2","0"
"47186616","1","0"
"47186573","0","1"
"47186477","1","0"
"47186473","1","0"
"47186411","1","0"
"47186404","1","0"
"47186362","2","0"
"47186354","1","0"
"47186302","1","0"
"47186283","0","1"
"47186215","1","0"
"47186212","1","0"
"47186137","1","0"
"47186136","1","0"
"47186128","1","0"
"47186020","1","0"
"47185888","1","0"
"47185752","1","0"
"47185715","1","0"
"47185675","2","0"
"47185608","2","0"
"47185488","2","0"
"47185452","1","0"
"47185358","1","1"
"47185343","1","0"
"47185216","2","0"
"47185200","1","0"
"47185180","1","0"
"47185179","1","0"
