Id,MinResponseTime
"46872318","5"
"46871896","198"
"46870802","1010"
"46870285","529"
"46870244","163"
"46870120","13"
"46869193","135"
"46869176","16"
"46868183","1026"
"46868069","8"
"46867754","28"
"46866608","50"
"46866325","1173"
"46866138","28"
"46866044","2"
"46865567","335"
"46865316","125"
"46865003","12"
"46864521","7"
"46863782","157"
"46863420","7"
"46863406","9"
"46863281","4"
"46862491","84"
"46862458","236"
"46861380","13"
"46861116","335"
"46860060","328"
"46859611","885"
"46859582","95"
"46859492","286"
"46858896","129"
"46858832","126"
"46858415","132"
"46858245","17"
"46857865","7"
"46857831","115"
"46857394","12"
"46856528","10"
"46856396","4560"
"46856342","93"
"46855599","715"
"46855222","2459"
"46853748","12"
"46853717","105"
"46853661","558"
"46853569","629"
"46853407","18"
"46853406","17"
"46853239","30"
"46853000","26"
"46852610","5589"
"46852153","2314"
"46851746","7"
"46851575","3108"
"46851351","79"
"46851136","20"
"46848846","53"
"46848583","48"
"46848492","17"
"46848390","24"
"46848079","386"
"46847402","31"
"46847091","5578"
"46847016","44"
"46845302","71"
"46844613","83"
"46844446","10"
"46843231","37"
"46843157","5"
"46843112","27"
"46842920","2824"
"46842495","69"
"46841878","73"
"46839423","7"
"46839040","1290"
"46838918","110"
"46837742","31"
"46837147","15"
"46836690","38"
"46836485","5"
"46836410","105"
"46836299","12"
"46836232","11"
"46835872","5"
"46835728","66"
"46835560","8"
"46835369","236"
"46835128","137"
"46834873","14"
"46834331","8"
"46834139","35"
"46834093","8"
"46833742","121"
"46833603","71"
"46833415","26"
"46832929","21"
"46832808","11"
"46832580","6000"
"46832232","18"
"46830574","24"
"46830406","16"
"46830220","5"
"46829122","18"
"46828820","10"
"46828038","7509"
"46827908","27"
"46827681","9"
"46827655","236"
"46827646","303"
"46827609","1319"
"46827087","24"
"46827048","10"
"46827026","1150"
"46826974","66"
"46826529","1234"
"46826458","28"
"46826107","573"
"46826008","11"
"46824648","2291"
"46824196","33"
"46824020","4"
"46823882","10"
"46823193","78"
"46823173","8"
"46822588","24"
"46822330","41"
"46822327","284"
"46820775","8"
"46820697","211"
"46820689","37"
"46819560","258"
"46819195","7"
"46818861","51"
"46817925","13"
"46817117","424"
"46816904","9"
"46816671","36"
"46816213","25"
"46816102","7"
"46815738","6"
"46814272","2544"
"46812370","342"
"46812324","602"
"46812228","477"
"46812129","40"
"46812025","953"
"46811574","30"
"46809804","23"
"46809416","104"
"46808097","82"
"46807924","34"
"46807726","106"
"46807640","12"
"46807173","295"
"46806758","33"
"46806582","23"
"46805901","391"
"46805330","53"
"46805014","34"
"46804396","14874"
"46804115","20557"
"46803422","58"
"46803234","48"
"46803210","20"
"46802961","46"
"46802617","418"
"46802472","205"
"46802416","26"
"46802265","183"
"46801970","81"
"46801438","71"
"46801374","2920"
"46801163","409"
"46800984","106"
"46800971","15"
"46800024","1118"
"46799822","308"
"46799700","16"
"46799664","161"
"46799431","530"
"46799406","7"
"46798922","38"
"46798155","61"
"46798102","126"
"46797575","14"
"46797434","13"
"46796378","6"
"46796308","66"
"46796143","564"
"46796111","543"
"46795611","32"
"46795343","7968"
"46794727","14"
"46793823","280"
"46793565","3"
"46792832","120"
"46792237","8"
"46792138","9"
"46792093","11"
"46791209","426"
"46791094","9"
"46790937","486"
"46790661","1915"
"46790436","2"
"46789545","226"
"46788536","471"
"46788052","13"
"46787777","132"
"46787073","1064"
"46786883","6"
"46785932","5"
"46785924","4"
"46784727","116"
"46784720","102"
"46783975","18"
"46782689","2183"
"46781763","1478"
"46781136","13"
"46780497","1231"
"46779962","8070"
"46779484","714"
"46779472","109"
"46779213","321"
"46779018","109"
"46777959","559"
"46777780","542"
"46777581","182"
"46776788","35"
"46776748","1282"
"46776741","59"
"46775613","10"
"46775132","47"
"46775041","8"
"46774818","159"
"46774285","24"
"46774142","987"
"46773918","246"
"46772901","6"
"46770257","28"
"46769601","1147"
"46769542","56"
"46769478","5"
"46768845","218"
"46768775","4"
"46768130","4"
"46768042","4"
"46767799","39"
"46767070","379"
"46766935","12"
"46766457","47"
"46766121","55"
"46765887","1408"
"46765145","4594"
"46763033","183"
"46761409","21"
"46760439","1133"
"46759648","353"
"46758897","175"
"46758837","11"
"46758622","21"
"46758144","46"
"46757753","30559"
"46756954","13"
"46756456","16"
"46756047","117"
"46755376","0"
"46755341","102"
"46754999","187"
"46753932","10"
"46753831","6"
"46753673","332"
"46752794","134"
"46751599","8072"
"46751573","3217"
"46751099","7"
"46750967","9"
"46750842","3"
"46750531","19"
"46750233","142"
"46749865","146"
"46749726","107"
"46749720","12"
"46748599","47"
"46748460","1224"
"46747855","65"
"46747701","112"
"46746968","19"
"46746639","31010"
"46745979","14"
"46745525","5"
"46745252","10"
"46745126","5"
"46744958","9"
"46744227","20"
"46743813","206"
"46742798","24"
