Id,MinResponseTime
"44181572","1636"
"44178168","26"
"44177206","109"
"44170735","513"
"44169635","567"
"44165951","248"
"44164826","1305"
"44163624","8"
"44163116","3814"
"44161695","96"
"44160750","42"
"44159077","157"
"44142080","232"
"44141829","96"
"44139493","315"
"44137890","1477"
"44129606","21"
"44127179","2162"
"44120455","391"
"44120261","53"
"44117951","1189"
"44117781","70"
"44117647","113"
"44104519","277"
"44098209","162"
"44098173","102"
"44096235","121"
"44095998","19"
"44095840","28"
"44094262","52"
"44090979","252"
"44090806","242"
"44089525","1169"
"44089097","701"
"44087676","27187"
"44082810","490"
"44082408","225"
"44081865","14"
"44081272","47"
"44080917","24"
"44078964","24"
"44077046","4636"
"44073359","6393"
"44069757","171"
"44065938","225"
"44060407","12"
"44059574","682"
"44059266","18"
"44056408","20"
"44056006","4438"
"44054746","1969"
"44054284","12"
"44050019","23"
"44047555","24015"
"44047230","6588"
"44043643","21"
"44041978","115"
"44041673","73"
"44040770","30045"
"44037831","20"
"44035940","5127"
"44033221","90"
"44025929","340"
"44024912","34"
"44023955","58"
"44018378","324"
"44015638","3672"
"44014399","225"
"44012802","228"
"44012575","284"
"44009825","495"
"44003622","20"
"44003589","2534"
"43998085","198"
"43997415","223"
"43992434","57"
"43991870","14"
"43990790","1117"
"43990594","19"
"43989065","1194"
"43988417","163465"
"43988231","12"
"43984358","69"
"43983414","329"
"43976787","185"
"43973225","345"
"43973219","332"
"43971538","166"
"43970529","16"
"43969314","51"
"43968723","41"
"43962581","7"
"43961436","4590"
"43952104","696"
"43949612","3317"
"43947111","60"
"43933348","1593"
"43924718","15"
"43922509","11"
"43921436","288"
"43913009","107"
"43903157","648"
"43902650","2959"
"43899394","7812"
"43898241","203"
"43892402","7930"
"43887908","777"
"43886963","167"
"43882955","95"
"43878672","95"
"43875165","48"
"43866969","280"
"43859333","6"
"43857098","3"
"43849041","24"
"43841496","17"
"43840415","531"
"43839941","647"
"43838140","314"
"43838125","24"
"43834456","3899"
"43833588","73"
"43832868","53"
"43828984","45"
"43828013","62"
"43826572","285"
"43825154","523"
"43824893","3"
"43824077","951"
"43823042","985"
"43822297","15"
"43820696","248368"
"43818730","19"
"43817631","24"
"43816946","41"
"43815724","739"
"43812361","212"
"43788943","39660"
"43776706","313"
"43772092","31"
"43767552","18"
"43763435","31"
"43753491","50485"
"43753065","413"
"43746406","19"
"43744379","8"
"43742606","61"
"43735242","24"
"43733518","241"
"43725433","16"
"43725279","687"
"43723489","108"
"43717408","1192"
"43717192","26"
"43714388","98"
"43712979","39"
"43712228","10"
"43712096","24"
"43708422","653"
"43705010","66"
"43704758","35"
"43704630","437"
"43702724","16"
"43702185","798"
"43700398","41"
"43699551","87"
"43698191","5"
"43695527","84"
"43694632","49"
"43694366","26"
"43692500","152"
"43688721","78"
"43684768","505"
"43684757","1180"
"43681409","30"
"43677722","1298"
"43677628","1297"
"43676928","1060"
"43670027","66"
"43667176","9"
"43660931","85"
"43657570","21"
"43651942","23"
"43649480","3365"
"43641728","43"
"43633148","488"
"43612444","8"
"43603102","262"
"43600685","21"
"43592247","21"
"43577885","61"
"43567196","259"
"43567092","49"
"43565537","9"
"43558362","1535"
"43557542","64"
"43554679","1070"
"43552480","42"
"43550632","65"
"43543407","377"
"43537034","18"
"43535480","2461"
"43532275","52"
"43528081","100"
"43523646","10"
"43519766","31"
"43516351","513"
"43509560","184"
"43503953","143"
"43503853","13"
"43497466","105"
"43493129","5"
"43484145","2562"
"43482581","96"
"43481325","28"
"43481068","1189"
"43470280","122"
"43469047","1398"
"43460483","13765"
"43458194","33"
"43457672","5"
"43457189","36"
"43454783","12"
"43441166","82"
"43441047","239"
"43440360","13"
"43439771","54"
"43436544","16"
"43436473","29"
"43435312","3"
"43435072","34"
"43432722","73"
"43428894","61"
"43428512","69"
"43424982","260"
"43421100","661"
"43420605","274465"
"43419974","72"
"43418766","44"
"43418174","32860"
"43416914","14"
"43416196","2709"
"43398414","125034"
"43395369","12"
"43390971","89"
"43390899","11"
"43389196","150"
"43385142","38"
"43382008","320"
"43370173","59"
"43370054","11"
"43364214","54"
"43360850","10"
"43359599","236"
"43359159","10"
"43358940","36"
"43354262","866"
"43354158","36"
"43353077","44"
"43352134","9"
"43350167","12"
"43348043","23"
"43345446","153"
"43335937","292"
"43335193","353"
"43333835","72"
"43330616","8"
"43328953","193"
"43323250","333"
"43322811","8"
"43312213","2501"
"43310960","56"
"43307019","22"
"43303465","94"
"43302808","513"
"43302639","305"
"43301090","179"
"43300921","9"
"43299034","40"
"43293834","413"
"43292357","35495"
"43285372","4"
"43284994","25"
"43284743","44"
"43279102","10"
"43278245","51"
"43273971","9"
"43272935","30"
"43269689","64"
"43268670","8255"
"43262025","8"
"43254340","56"
"43247212","399"
"43244328","7"
"43237549","14"
"43233804","26"
"43230917","80"
"43227245","7"
"43225547","181"
"43225020","11"
"43223497","15"
"43222429","183802"
"43218554","64"
"43211180","33"
"43210387","83"
"43203272","436"
"43200423","5"
"43180632","31"
"43179471","68"
"43176841","255"
"43175121","19"
"43170485","66"
"43170117","181"
"43168218","12"
"43167052","35"
"43166393","7"
"43150295","553"
"43146645","14"
"43143327","6"
"43135781","98"
"43130192","227"
"43129131","156430"
"43127265","1423"
"43125429","1"
"43122335","31"
"43113790","4"
"43112693","182"
"43112482","5"
"43109558","4"
"43107415","49"
"43103520","132"
"43100123","1"
"43097676","121"
"43086296","82415"
"43083544","656"
"43083134","22"
"43082384","16"
"43081345","15"
"43079077","74"
"43076870","46"
"43074592","14"
"43072710","29"
"43071345","64"
"43070430","21"
"43069178","30"
"43067620","14"
"43059662","710"
"43059102","10"
"43058762","15"
"43057950","69"
"43057946","7"
"43050876","483"
"43047999","23"
"43037583","26"
"43036307","38"
"43036279","12"
"43036156","448"
"43029026","55"
"43028653","36"
"43026118","495"
"43025105","13"
"43023441","1189"
"43021272","88260"
"43019846","201"
"43018956","16"
"43016684","6627"
"43011827","65"
"43009835","9"
"43006556","29"
"43004405","2224"
"42993387","12"
"42991325","28"
"42990101","995"
"42983662","311"
"42980104","62"
"42974412","94"
"42955243","258"
"42954008","16"
"42941885","11"
"42940812","4"
"42938907","595"
"42934501","319478"
"42928432","232397"
"42917566","304"
"42916361","89"
"42914762","45"
"42912688","238"
"42910662","8"
"42906463","432"
"42906376","29"
"42904968","4"
"42903037","597"
"42896665","200"
"42895596","17"
"42894646","34"
"42891039","191"
"42888440","26"
"42885668","212"
"42879544","44"
"42879098","43"
"42877284","26"
"42877213","146"
"42873092","263"
"42869134","74"
"42868953","1496"
"42864924","1226"
"42864066","40"
"42859330","16"
"42849924","12"
"42849210","183"
"42843329","193"
"42842581","13"
"42830493","13"
"42824439","516"
"42812232","52"
"42807679","100"
"42803218","761"
"42800789","10"
"42794578","18"
"42793606","23"
"42790494","1075"
"42778697","11"
"42777894","336"
"42772307","77"
"42767999","6452"
"42764707","34"
"42764016","4"
"42759882","42912"
"42753516","92"
"42748698","2247"
"42748277","20"
"42747620","134"
"42745371","99"
"42745363","17"
"42743880","357"
"42743507","179"
"42742369","48"
"42741815","25896"
"42741600","9"
"42736656","9441"
"42735801","86"
"42735664","375"
"42734428","64"
"42729848","13"
"42727935","31"
"42726095","25"
"42723065","18"
"42722169","0"
"42721458","46"
"42719580","10"
"42717473","20"
"42708462","810"
"42707428","747"
"42706743","145"
"42699222","8"
"42688721","120"
"42684786","365"
"42681081","15"
"42676541","119"
"42669949","121"
"42666203","69"
"42664771","172"
"42648207","20"
"42647900","426"
"42645273","230"
"42644319","38"
"42637911","5921"
"42635556","41"
"42628715","1090"
"42627267","103"
"42626321","35"
"42626107","20"
"42620022","87"
"42618450","104"
"42614589","50"
"42613974","66"
"42613798","53"
"42610685","28"
"42607736","14"
"42606536","112"
"42606443","310"
"42605042","45"
"42601406","0"
"42600519","13983"
"42594102","93"
"42592285","70"
"42584368","12"
"42583027","6"
"42572107","66"
"42565964","1067"
"42564449","12"
"42564300","32"
"42561774","737"
"42560865","410"
"42551113","13"
"42545548","36"
"42544491","482"
"42541298","289"
"42538463","58"
"42537228","1554"
"42534811","5"
"42534757","37"
"42533659","66"
"42523354","198"
"42514290","34"
"42509526","1025"
"42503296","140"
"42499049","600"
"42498800","26570"
"42496523","250"
"42489053","193"
"42484062","2719"
"42476389","495"
"42473807","43"
"42471415","7"
"42469202","199"
"42468681","12323"
"42467829","28"
"42465380","3204"
"42464230","230"
"42462942","592"
"42462441","1004"
"42459756","21350"
"42458210","102"
"42456497","107"
"42446844","43"
"42444983","469"
"42441302","102"
"42441129","669"
"42440192","96"
"42435723","267"
"42435216","85"
"42431973","160394"
"42431183","83"
"42427905","41"
"42427806","61"
"42427572","433"
"42426613","52"
"42426239","261"
"42420704","107979"
"42418964","97"
"42413034","155"
"42410226","25571"
"42406538","17"
"42404227","39"
"42402632","44"
"42397056","7"
"42392935","2614"
"42392250","5"
"42391439","42"
"42381185","16"
"42380121","119"
"42379689","1153"
"42378514","12"
"42370839","55"
"42358738","891"
"42358389","27"
"42356929","10"
"42355502","14"
"42354963","186"
"42352499","155"
"42351142","440"
"42348075","9"
"42344057","225"
"42338158","335"
"42335840","152"
"42334404","102"
"42332615","1849"
"42330159","19"
"42327875","28866"
"42322879","11"
"42322024","72"
"42320750","143"
"42311825","253"
"42309597","110"
"42308720","11"
"42296153","78"
"42290414","4243"
"42289985","101"
"42289590","4856"
"42284562","2222"
"42282667","11"
"42275777","3"
"42273673","6"
"42264041","4"
"42260092","6"
"42255868","35"
"42250930","43"
"42248444","14"
"42243964","60"
"42243355","186"
"42241233","326"
"42241033","23"
"42240663","54"
"42239398","32"
"42238878","1485"
"42236166","2541"
"42235980","879"
"42232864","22243"
"42222655","4"
"42220379","9"
"42218030","196"
"42216349","15"
"42215714","31"
"42206417","11"
"42199727","110"
"42195849","9"
"42187591","170"
"42183708","82"
"42182573","927"
"42178842","45"
"42178125","17"
"42177712","4198"
"42177226","21"
"42174338","182938"
"42171483","488"
"42171160","739"
"42164981","187856"
"42163975","9"
"42162151","89"
"42160773","63"
"42157511","47"
"42155212","25"
"42149711","54"
"42146565","540"
"42141129","21"
"42136775","12"
"42134874","230"
"42130132","466"
"42128666","330"
"42126320","247"
"42121299","782"
"42120206","23"
"42111590","13"
"42107668","111"
"42107104","121"
"42106118","154"
"42105580","6"
"42104247","328"
"42102270","25"
"42101920","130"
"42101070","32"
"42097611","33"
"42094284","128"
"42091347","19"
"42079539","6"
"42076770","157"
"42076205","724"
"42075710","146"
"42075409","34"
"42067701","260"
"42066381","6663"
"42064853","153"
"42063537","323"
"42063162","124"
"42056422","59"
"42056287","59"
"42053779","22"
"42052180","9"
"42052065","345"
"42051216","21"
"42049342","1930"
"42048589","613"
"42046367","10"
"42046327","51"
"42043823","30"
"42036826","6773"
"42030833","1545"
"42030429","17"
"42030345","8"
"42028470","18"
"42026446","4"
"42003501","1077"
"41996784","7"
"41995598","101"
"41994283","263"
"41992247","207"
"41990175","83"
"41980909","27"
"41970758","3667"
"41970440","25"
"41969714","8"
"41950933","72"
"41950097","2124"
"41947210","108"
"41945628","10"
"41940740","13"
"41937618","17"
"41936513","11"
"41932806","380"
"41932137","284"
"41931435","341"
"41930702","16"
"41921208","326752"
"41920919","98"
"41920192","173"
"41917096","67"
"41915732","20"
"41915308","766"
"41914909","59"
"41911228","69"
"41909811","11"
"41909785","5"
"41909467","845"
"41908956","14"
"41904689","762"
"41901024","103"
"41898890","1006"
"41898733","1675"
"41896462","3"
"41889727","11"
"41888242","270"
"41882151","14"
"41880315","106"
"41869608","83"
"41869048","12"
"41868526","153"
"41862596","77"
"41852283","57"
"41849854","221"
"41846521","2319"
"41846177","33"
"41841400","5271"
"41840372","87"
"41832050","21"
"41828287","27"
"41823321","38"
"41820891","444"
"41820818","18"
"41815619","695"
"41812293","29"
"41811075","1341"
"41810686","458"
"41809913","10"
"41798160","29"
"41794800","114"
"41794464","17"
"41791969","1338"
"41786651","32"
"41784828","266"
"41784344","769"
"41780024","9"
"41774423","257"
"41770184","48"
"41761485","233"
"41755504","7889"
"41750067","16"
"41744878","17"
"41742046","96"
"41738049","265"
"41733424","9308"
"41732404","62"
"41731700","12"
"41723826","16"
"41723327","224662"
"41718854","109"
"41710952","14"
"41705542","38"
"41704575","8"
"41704481","7"
"41700543","47580"
"41694896","80"
"41682820","1765"
"41682465","15"
"41679239","93"
"41670585","448"
"41669634","181"
"41667282","5"
