Id,MinResponseTime
"47144056","379"
"47144021","576"
"47143764","25"
"47143633","5"
"47143427","7"
"47143038","4"
"47142703","7"
"47142572","28"
"47142545","223"
"47142490","9"
"47142480","5"
"47142451","69"
"47142417","177"
"47142416","189"
"47142408","244"
"47142312","57"
"47142214","10"
"47141979","6"
"47141785","55"
"47141722","61"
"47141170","29"
"47140994","259"
"47140809","35"
"47140727","2"
"47140281","17"
"47140028","56"
"47139836","49"
"47139660","5"
"47139594","35"
"47139541","21"
"47139378","15"
"47139328","1392"
"47139173","112"
"47139096","23"
"47139032","23"
"47139003","21"
"47138943","49"
"47138893","10"
"47138819","9"
"47138763","114"
"47138678","16"
"47138519","21"
"47138356","2658"
"47138171","10"
"47138042","86"
"47137931","131"
"47137858","5"
"47137775","511"
"47137493","517"
"47137141","19"
"47136519","71"
"47136503","7"
"47136238","6"
"47136153","22"
"47136128","3"
"47135703","86"
"47135660","314"
"47135488","1936"
"47135340","143"
"47135250","15"
"47135214","5"
"47135008","157"
"47134953","2"
"47134721","9"
"47134505","203"
"47133445","34"
"47133256","11"
"47133141","10"
"47133084","215"
"47133026","319"
"47132921","11"
"47132789","21"
"47132415","9"
"47132297","4571"
"47132038","63"
"47132030","1629"
"47132025","3"
"47131940","6"
"47131865","20"
"47131478","3184"
"47131428","101"
"47131210","69"
"47131166","13"
"47131092","4"
"47130773","442"
"47130762","31"
"47130736","66"
"47130706","365"
"47130443","9"
"47130420","522"
"47130254","10"
"47130253","62"
"47130117","321"
"47130082","5"
"47129910","2"
"47129709","7"
"47129607","18"
"47129440","13"
"47129439","15"
"47129246","28"
"47129095","18"
"47129093","9"
"47129079","289"
"47128994","10"
"47128834","10"
"47128825","140"
"47128792","10"
"47128789","6"
"47128781","20"
"47128605","1382"
"47128592","5"
"47128580","6"
"47128400","30"
"47128182","125"
"47128058","1231"
"47127975","81"
"47127927","9"
"47127919","90"
"47127904","6"
"47127632","51"
"47127569","709"
"47127565","13"
"47127412","55"
"47127317","1548"
"47127298","57"
"47127297","93"
"47127277","58"
"47127268","847"
"47126989","4346"
"47126855","12"
"47126827","32"
"47126800","49"
"47126715","114"
"47126701","1331"
"47126667","29"
"47126624","1214"
"47126519","31"
"47126440","11"
"47126273","194"
"47126266","22"
"47126171","3"
"47126111","3"
"47125892","14"
"47125796","742"
"47125757","3"
"47125751","4"
"47125609","4"
"47125387","11"
"47125386","1397"
"47125375","38"
"47125291","133"
"47125278","11"
"47125202","11"
"47124911","35"
"47124775","10"
"47124723","51"
"47124445","937"
"47124357","26"
"47124321","3"
"47123911","232"
"47123784","160"
"47123770","5"
"47123699","54"
"47123678","9316"
"47123650","410"
"47123520","14"
"47123510","1555"
"47123305","43"
"47123256","91"
"47123238","94"
"47123204","32"
"47123159","921"
"47123022","24"
"47122849","87"
"47122822","9"
"47122795","134"
"47122610","1184"
"47122578","1495"
"47122441","4106"
"47122377","246"
"47122231","3"
"47122208","13"
"47122189","1139"
"47122158","1422"
"47121995","103"
"47121961","364"
"47121624","30"
"47121575","7"
"47121257","21"
"47121051","117"
"47121043","63"
"47120994","12"
"47120724","12"
"47120714","7"
"47120674","30"
"47120649","9"
"47120635","308"
"47120564","51"
"47120549","7"
