Id,MinResponseTime
"47215520","20"
"47215511","6"
"47215501","18"
"47215432","6"
"47215406","165"
"47215391","393"
"47215370","4"
"47215367","8"
"47215352","116"
"47215275","5"
"47215270","15"
"47215264","29"
"47215243","19"
"47215168","42"
"47215161","5"
"47215144","13"
"47215094","15"
"47215081","54"
"47215035","45"
"47215004","10"
"47214992","39"
"47214979","4"
"47214966","25"
"47214942","24"
"47214877","95"
"47214856","10"
"47214855","12"
"47214803","550"
"47214786","69"
"47214780","45"
"47214770","348"
"47214763","43"
"47214700","81"
"47214685","2435"
"47214610","3"
"47214594","32"
"47214582","12"
"47214508","694"
"47214505","691"
"47214500","81"
"47214457","10"
"47214421","27"
"47214402","19"
"47214382","15"
"47214374","54"
"47214312","586"
"47214273","86"
"47214251","1115"
"47214245","70"
"47214185","33"
"47214183","15"
"47214114","11"
"47214061","161"
"47214029","104"
"47214001","872"
"47213928","9"
"47213925","26"
"47213861","4"
"47213852","1329"
"47213847","2"
"47213797","6"
"47213727","42"
"47213714","15"
"47213641","11"
"47213631","542"
"47213579","16"
"47213526","12"
"47213485","256"
"47213469","1005"
"47213461","140"
"47213453","346"
"47213443","21"
"47213335","12"
"47213334","36"
"47213315","51"
"47213310","58"
"47213246","538"
"47213158","887"
"47213140","52"
"47213130","15"
"47213086","38"
"47212994","181"
"47212987","29"
"47212954","14"
"47212943","23"
"47212940","57"
"47212887","67"
"47212868","396"
"47212852","178"
"47212831","155"
"47212828","25"
"47212821","5"
"47212791","55"
"47212747","685"
"47212741","8"
"47212737","2007"
"47212697","62"
"47212694","1249"
"47212689","16"
"47212687","24"
"47212676","4"
"47212556","4"
"47212554","77"
"47212518","5"
"47212500","158"
"47212474","319"
"47212442","35"
"47212355","6"
"47212344","12"
"47212270","11"
"47212257","11"
"47212197","78"
"47212161","184"
"47212113","45"
"47212078","796"
"47212051","59"
"47212050","11"
"47212020","11"
"47211965","24"
"47211920","17"
"47211899","17"
"47211885","1071"
"47211866","42"
"47211837","14"
"47211810","111"
"47211782","5"
"47211752","58"
"47211732","17"
"47211664","85"
"47211620","7"
"47211563","20"
"47211478","1130"
"47211421","1346"
"47211340","4"
"47211334","22"
"47211331","969"
"47211324","86"
"47211321","41"
"47211305","172"
"47211243","3"
"47211186","85"
